name,lambert_x,lambert_y
Kleinsteingrub,443201.768908982,490302.64954629354
Kleinsteinbach,606865.0306207363,362839.7091900399
Kleinstaasdorf,602703.2502118571,490807.605031969
Kleinspitz,305019.83850914915,355054.5596781932
Kleinspeikkofel,445634.78392170655,331558.92552571185
Kleinsonnberg,368552.0321402163,375975.7140722489
Kleinsöll,299155.19310156716,399215.778444387
Kleinsölkbach,447701.77121855464,389067.5614451142
Kleinsölk,445219.48370781704,385339.1579484297
Kleinsöding,547968.0550099991,346221.8264229316
Kleinsitzendorf,626704.165794685,518813.2948856484
Kleinsierndorf,613313.6279606707,528238.9447154803
Kleinsiegharts,523012.10086204647,507029.0866550077
Kleinsemmering,568876.0764852718,367191.52792038396
Klein See,209592.21875835856,364139.47600797284
Klein-Schweinbarth,639645.647814735,544134.5972731067
Bahnhof Klein Schwechat,632636.4918883971,475162.14463870134
Kleinschörgern,418727.61560003133,495485.6378908856
Klein Schöpftal,521994.8484071907,438371.544845609
Kleinschönbichl,592259.4237786771,496563.8339356091
Kleinschönau,534097.4835137245,538571.6661910517
Klein-Schollach,552220.8550011192,477857.7590610916
Kleinschlag,597102.1215379608,390337.35408230405
Klein Schartengut,492033.8410557647,443383.25842605066
Kleinsattel,442055.31609429873,300003.05731533
Klein Sankt Veit,492530.8379576714,314610.08870566916
Klein Sankt Paul,491959.18372693734,326843.17522537056
Kleinrust,569113.9944413517,487793.5882038325
Kleinruprechts,524822.4216432876,536752.5277335839
Kleinrötz,627749.0040192332,504664.8843838945
Kleinriedenthal,596871.3261027868,542496.1013121577
Kleinried,289337.22884842625,378790.65375285875
Kleinreiting,422850.4573039767,486430.08193446696
Klein-Reinprechtsdorf,587663.6525332606,530987.7981954813
Kleinreinprechts,517824.8457406687,519906.58546863217
Kleinreifling,497131.6354989689,436048.09606380016
Kleinreichenbach,540590.8316518757,542685.7907904554
Klein Rechau,511893.9034286513,445587.77585796546
Kleinrath,621072.4903500255,420887.30285405554
Klein Raming Tal,464550.25967339403,454139.9801432444
Kleinraming,485623.3663103413,456268.52646662947
Kleinradl,547673.1036678808,307255.5322955027
Kleinradischen,528033.4929095632,557233.0099276006
Kleinraabs,554436.0532135069,528198.9952179166
Kleinprottes,651205.5831515195,503787.35161954165
Klein Promau,510969.91568209557,428876.432702221
Kleinprolling,516829.05876713,447540.4276444176
Kleinprethal,507402.9329658135,350907.7823601514
Kleinpreitenegg,524060.7546038899,340105.3434467809
Kleinpreding,558481.2671965344,331653.58692199085
Kleinpoppen,534884.5747133731,538854.0699586542
Klein Pölven,312333.39014842716,402512.9622160811
Klein-Pöchlarn,539629.9219388282,481437.01755481586
Kleinpiesenham,412179.51006252016,470451.61078908294
Kleinpetersdorf,626678.6885852922,372850.58800155483
Kleinpertholz,529379.3906708243,551697.024759423
Kleinpertenschlag,520591.5121522632,505122.16657147463
Kleinotten,535674.1464592332,533747.41515877
Klein Ofenberg,510651.31181224337,445563.9185658926
Klein Oberwegergut,494520.7020713876,443423.26847083494
Kleinnondorf,527807.8189202263,512699.57814211585
Kleinneusiedl,642763.6729936646,470010.99454283714
Kleinmutschen,643761.7425592884,400964.6756776124
Kleinmürbisch,626796.8929834609,352401.70162801445
Kleinmünchen,472863.67420771206,483914.71306244656
Kleinmotten,536522.9972593572,559286.5246800445
Kleinmölbing,462505.5498829408,413316.8834846085
Klein Mengersdorf,465707.4227735691,461572.04318319634
Klein Meiseldorf,577729.7226589874,532364.6398202945
Kleinmeinharts,527996.6207989187,522520.62956964225
Kleinmaseldorf,505952.0498027493,492494.3288578205
Kleinmariazell,596450.7189896277,462975.9619114259
Kleinmarbach,528084.6368287129,518324.88975984417
Klein Loiben,498345.60403433646,437922.56210414413
Kleinlobming,514672.4553273496,362122.8661387218
Kleinlitschau,532910.2471133708,557344.9550696714
Kleinlerch,335417.7415005416,337299.6758993976
Kleine Leitha,677759.0872549375,458901.8727846537
Kleinlainsach,526893.7119171184,384684.275914222
Kleinkrottendorf,439597.6501096757,472461.8891853513
Kleinkrottenbach,598130.7124967051,470162.3775435835
Klein Kottenau,497131.6354989689,436048.09606380016
Kleinköstendorf,390065.492151008,450079.80763188377
Kleinklein,559941.931718005,317468.7924152687
Kleinkirchheim,434942.7168877525,324748.1736597493
Kleinkirchberg,591317.7052684525,525603.8085527429
Kleinkainach,535111.4485519467,355187.8843753813
Kleinkadolz,613382.8505602549,526385.0467738081
Klein-Jetzelsdorf,583779.0118676303,533583.9318019748
Kleinitzalm,332864.3018348421,335474.21305730566
Kleinhummelberg,532807.9608801757,509103.20550354384
Kleinhollenstein,505847.6989309088,436200.4799310174
Kleinhöflein im Burgenland,636740.8545527956,442830.46379006375
Kleinhöflein,595648.7766798215,542453.9971147943
Kleinheinrichschlag,550117.3864106927,505818.939661663
Kleinheimschuh,563909.9758318408,318814.0361564271
Kleinhaugsdorf,600538.186417646,542623.9617434405
Kleinhattenberg,413937.42407160864,335109.0706025418
Kleinhaslau,540093.9389712068,512986.8777244864
Klein-Harras,643001.1468088699,512159.71922210325
Kleinharmanns,541397.9864186136,559405.7530777054
Kleinhain,571791.0737746981,486888.76459877193
Kleinhadersdorf,638811.231411878,534817.3742753491
Kleingurpitschegg,421423.1362964805,366658.369741153
Kleingundholz,519090.82965401834,518077.23681993596
Kleingöttfritz,533994.3243940851,510985.32062302437
Kleingössgraben,536942.4646964577,384910.63097971305
Kleingöpfritz,538015.7135596918,552947.6117633367
Kleingollern,378732.5653033225,469238.3359958185
Kleingmain,378818.7976839296,431564.41646806616
Kleingloms,534523.4679702714,540683.5228068316
Kleinglödnitz,460883.332549156,327987.3476293618
Kleinglawoggen,580669.8470432981,352699.6831175899
Kleingerungs,534211.1112975852,501714.6147629572
Kleingerstdoppl,440762.60731889866,486599.1912857555
Kleingerharts,538960.1390203441,559345.6070933444
Kleingaisfeld,542821.0275621382,349804.6808075104
Kleinfrauenhaid,632081.1128272159,435021.7928797547
Kleinfelgitsch,570887.1642257723,341275.7083276091
Kleinfeiting,572261.0466499848,337605.320624046
Kleinfeistritz,513540.60363497457,360296.8637327114
Kleinfedenberg,613303.2394509035,359358.7061522929
Kleine Zunig,337989.8680604661,340982.16882760916
Kleinzemmalm,273513.2764208115,403224.94185129646
Kleine Ybbs,519275.9650682707,449444.4614152806
Kleine Tulln,598433.3733432973,490525.062117476
Kleine Tragl,452504.8982332402,413218.20425725915
Kleines Wiesbachhorn,355874.24712621793,363076.29122849274
Kleines Walsertal,164004.49557675284,391777.0464158729
Kleinsulzbach,468624.03812739404,424513.37950872537
Kleine Sulm,534776.28063777,314369.54487577174
Kleines Törl,453994.64596749475,387267.3125597015
Kleines Rothorn,353632.54071912676,398329.1340955049
Kleines Reisseck,402534.7668601269,338801.9319206504
Kleines Pyhrgas,481177.75036866905,419111.04440296534
Kleines Mureck,400002.2709077018,359200.9092477048
Kleines Marchent Horn,349872.8822229765,398360.17974954844
Kleines Maiereck,491167.49842901307,419258.90593044553
Kleines Hundshorn,354971.17553706514,409445.84118122794
Kleines Hocheck,431333.91250334325,398229.1721317852
Kleines Beil,300748.414135646,384150.6037683133
Kleine Saualpe,500293.8473966559,322959.872301857
Kleiner Zeller Fels,580139.1996487121,451017.90899966564
Kleiner Woising,441162.66102338146,426108.01539295726
Kleiner Winterleitsee,493446.69916438975,354378.9950618809
Kleiner Wildkamm,554846.1854565716,420604.4886716427
Kleinwanner,227110.0148670128,391017.85314396676
Kleiner Torstein,519848.72635366675,421632.84318590444
Kleiner Taffa Bach,568975.2431204357,534177.5336749759
Kleiner Sulzberg,554353.0212750571,439142.1002855152
Kleiner Spitzberg,467371.27472013084,436918.3743349863
Kleiner Sonnstein,433763.001880597,436714.59958445374
Kleiner Sonnleitstein,572049.0280772768,430363.69878940657
Kleiner Sonnblick,407583.89754028164,349933.54826923367
Kleiner Solstein,247845.69898672908,379720.7887019031
Kleiner Schmiedinger,350877.4117944019,368679.62616917584
Kleiner Scheibelsee,482516.62674556085,393535.5431288257
Kleine Rodl,459145.8000660371,496741.0968745537
Kleiner Reithpfadkogel,485897.83441290224,437724.96639051195
Kleiner Ramolkogel,218652.9756861168,330455.2414185228
Kleiner Rabenstein,446181.3859057467,422436.9885142604
Kleiner Priel,458876.4889385366,426073.44575195294
Kleiner Pischingbach,606419.2423649714,411071.36147286743
Pal Piccolo,370692.7405744404,299926.4954828117
Kleiner Ötscher,536235.8809523322,440583.8820658708
Kleiner Oschenik See,381024.3792027759,342540.650940354
Kleiner Ödstein,496377.04685418186,406359.3307879511
Kleiner Öden See,451314.4841104258,429109.67449084483
Kleinobir,488066.1055518933,291232.65725868195
Kleiner Neukogel,594047.7180074502,444045.8574568229
Kleiner Naarn Bach,501068.61882006226,495470.4143444253
Kleiner Mörchner,288005.76542480756,349562.07323369756
Kleiner Mitterberg,483621.72834000184,422854.61160429753
Kleiner Loiblpass,471520.3408612116,287300.2417647755
Kleiner Löffler,291995.1243463292,350170.9153733123
Kleiner Litzner,149175.21490339705,338564.5682377843
Kleiner Lanschütz,422081.9329604005,359328.0384387104
Kleiner Größtenberg,481071.25565918616,430450.10605240986
Kleiner Koppenkarstein,422568.077868599,396334.9927805383
Kleiner Königstuhl,436670.1356126754,346334.02033860795
Kleiner Koller,546792.19785675,442656.8300926341
Kleiner Kögel Berg,554106.4067828115,448412.1240361482
Kleiner Knallstein,447762.2376470011,381649.5187818622
Kleiner Kesselbach,408825.47202056326,364771.06123037543
Kleiner Kamp,530180.6189313694,516463.12429983635
Kleiner Isper Bach,524804.7118887203,481096.7061856957
Kleiner Hochsteller,276100.485180832,347522.1687173629
Kleiner Hochkasten,453177.34210416954,419828.3777313614
Kleiner Gsol Berg,438717.6988871052,418673.86193959694
Kleiner Griesstein,527500.233919267,414376.49815668445
Kleiner Grießstein,490405.3830664758,387716.4097319888
Kleiner Geiger,518714.3569301061,416044.9946967317
Kleiner Gamsstein,484815.8473956283,426580.8923442466
Kleiner Gaislen Kogl,229493.247502359,354252.31508421805
Kleiner Fleiss Bach,364610.93612213264,348180.0212586038
Kleiner Feistritzgraben,497112.1097379229,361857.7707417095
Kleiner Feistringstein,543747.1174081936,414754.6728454828
Kleiner Eiser,349554.6920301666,361272.1811753828
Kleiner Dürrenbach,459970.78348346223,292737.2510254765
Kleiner Donnerkogel,411274.4464387079,401865.72910009604
Kleiner Buchstein,497503.9381182545,413797.36369495094
Kleiner Buchberg,474694.72629378934,437569.96174849477
Kleiner Brieglers Berg,453755.1762526133,413229.60238723084
Kleiner Bosruck,477505.4230641938,413497.06913278066
Kleiner Bösenstein,480285.1420374886,393132.8081980236
Kleiner Bodenberg,608494.5682921252,465337.6498016389
Kleine Plischa,624851.0413786516,387626.72527812887
Kleinenzersdorf,555712.1620196456,526378.8586322386
Klein-Engersdorf,625560.0215062966,497123.49535610154
Kleine Mühl,443058.9776424431,505871.40354254935
Kleinelendscharte,394953.1344816228,355494.4102329295
Kleinelendkees,393686.495952994,351786.95242506266
Kleinelendbach,398739.96947289864,353637.4878363805
Kleine Leier,403803.8333816827,333238.90427078865
Kleine Krems,552528.1267343352,507738.29502190277
Kleine Kordinalm,387259.366814234,299867.8720580116
Kleine Klause,603918.4941359318,410983.3570161611
Kleineibenstein,520954.8766278547,545945.5268352497
Kleine Happ,324211.9856751229,352271.23309154715
Kleine Gusen,483842.0742390973,493337.98325433396
Kleinegg,420328.36487871327,318436.1208911892
Kleine Erlauf,533710.1143044557,470165.97298178636
Kleinedt Alpe,410016.1175906984,405572.0178628145
Klein Eck,512526.68007227173,452302.060131602
Kleine Bischofsmütze,413788.6290911845,398161.4247760661
Kleine Bettelwurfspitze,262460.2945992728,384460.5082791969
Kleinebersdorf,626079.2538490142,515735.85166832805
Kleineberharts,543777.1312244252,549857.1681523575
Kleindurlas,582243.8333618556,468155.9240831854
Kleindörfl,504297.7049862883,311899.54310050234
Mala Ves,505122.4202424701,297335.0858600158
Kleindiex,506974.6289714712,304526.969035415
Kleinburgstall,579174.6676973628,521499.1975874463
Klein Brunneck,518412.0520049813,430878.5348702865
Kleinbreitenfeld,575067.7327881902,328410.1409357302
Kleinbodenalpe,568417.3108929388,426547.1423331648
Kleinboden,288150.35605175234,382522.4511423586
Kleinblössenalm,388594.04977708106,331393.73519454803
Kleinberg,507714.7409695796,469622.2488033399
Kleinerberg,477332.8007978259,426476.5546392696
Kleinbaumgarten,624123.087180593,534221.6058259122
Kleinbachselten,624232.3452129902,370900.37882757094
Kleinau,583888.1468355494,424613.4619951006
Kleinarltal,397486.4452503024,375891.944030826
Kleinarler Hütte,396226.96626364277,374038.87133817375
Kleinarlbach,397488.82947236847,381455.3987789666
Kleinalpe,536072.7128411342,368195.45876284316
Kleegraben,595763.6924729554,355038.0861361353
Kleefelder Kopf,315584.05484106205,367225.8603064418
Kleedorf,525882.3040306374,544196.5405439353
Bahnhof Kledering,630602.4827870585,475025.8705969043
Kledering,630405.0806022654,475036.9111936549
Kleblach,400044.9641725923,319297.01939022914
Klebing,540502.065170845,496299.4435585458
Klawatsch,444325.9756795089,337112.84479758516
Klauswald,542411.1051483053,450924.369462505
Klauskopf,397524.5930642676,464907.82881346997
Klauskofel,345548.8419875257,337197.5449559698
Klaushof,417514.984719306,409298.30264116917
Klausen-Leopoldsdorf,599430.1021573546,468838.75784102734
Klauser,599306.4853962304,440313.03567312565
Klause,203215.357226507,399605.0408302024
Klausberg,420124.6773731084,377780.7999697728
Klaus Bach,180255.39167749844,355884.5708171772
Klaus an der Pyhrnbahn,461539.7561169838,437197.46026910096
Klausalm,421375.79434869834,379640.095896028
Klaunz,340558.0524026033,344664.6561335344
Klaubling,491592.30922018545,471197.95229916647
Clarahütte,317819.2124418996,346792.8306649616
Klapping,599287.5131070914,325465.9593874281
Bahnhof Klangen,564600.7757258839,472819.0170994364
Klammstein,381131.7652763942,375921.7546503227
Klammpass,381131.7652763942,375921.7546503227
Passo di Gola,308911.8297262276,343213.4747783737
Klammleiten Bach,510784.1008575879,503070.05053156335
Klammjoch,270148.90938716993,364345.06273956504
Klammhöhe,587170.1803075662,464229.8792091124
Klammerköpfe,356959.47674761625,338958.317982072
Klamm Bach,274885.0204079729,408760.08382940013
Klamm Alpe,268846.77581441577,362518.6376618501
Klam,507090.0178359987,481522.5405026842
Klag Kogel,515588.13729545893,384450.2313727597
Klagenfurt am Wörthersee,473866.489622453,304022.72014125343
Klagenfurt Ostbahnhof,476436.9884218446,302201.1532853693
Politischer Bezirk Klagenfurt Land,473418.67559960607,296659.73102553375
Klagenfurt Hauptbahnhof,474884.6835507558,302060.0704531176
Klagenfurter Hütte,465136.7324967284,283177.0156156607
Klafterreith,398130.21249980835,468807.77003645897
Kläffer Mauer,536162.1042335627,418282.07639233954
Klaffer am Hochficht,440256.4387891238,533166.2250885032
Klaffenau,601248.6780079631,379345.0505834324
Klachau,451056.05738411815,405638.78106273897
Kitzsteinhorn,351166.84888551483,365492.5545988949
Kitzlochklamm,372326.0904866089,375956.69251262024
Kitzladen,606147.5645392552,383227.2988083372
Kitzkarkogel,344596.9761585334,361657.30838441756
Kitzing,447585.16790227406,481041.8544856049
Kitzelsdorf,556005.395286021,311643.2008733265
Kitzel,458438.4516598241,318689.54193972424
Kitzeck im Sausal,561569.0561194603,322169.43442132045
Kitzbüheler Horn,331053.06521959044,396698.0925981458
Kitzbüheler Alpen,324593.81504399126,381940.0685499329
Kitzbühler Ache,330024.0666654077,401726.66345328745
Kitzbüheler Hornhaus,332306.1379923711,396683.44443150517
Politischer Bezirk Kitzbühel,328500.07313814765,393018.79910081625
Kitzbühel,329181.4552678622,394461.55589974485
Kittsee,677163.6837503971,472582.33172725514
Kittenberg,565077.0985347582,322556.7799157705
Kitschdorf,491321.840554499,328379.10596966464
Kirschentheuer,471453.5051080667,292864.1023236681
Kirschenbach,380958.75324161584,322140.7336909529
Kirchbühel,437587.92777210305,400120.9410767779
Kirschberger Graben,407588.4673968743,330429.5210015746
Kirnstein,499932.6473122893,489885.7121663783
Kirnberg an der Mank,547871.6902961415,465590.424182117
Kirchweg,582964.9094681724,360192.6023063706
Kirchwaldberg,587986.4706986116,452844.9222309217
Kirchstetten,633611.9964132627,542027.1536658686
Kirchsteig,583040.8223123981,477086.50372537225
Kirchstätten,502333.4387868147,479520.68622700684
Kirch Spitze,302985.06551479513,367420.43963279575
Kirchschlagl,616973.7674667063,396607.8384901164
Kirchschlag in der Buckligen Welt,621705.9860052578,404209.0482812077
Kirchschlag bei Linz,469673.69408909103,501847.1560661476
Kirchschlag,539609.6839108606,501114.2836503936
Kirchriegel,491178.6444928823,337650.53243162297
Kirchplatzl,235482.07636758342,387476.0067382883
Kirchneralm,425171.35250639706,374091.6541545633
Kirchmayer Höhe,574610.3942539113,469402.8514460772
Brennet,460313.435290218,435804.76269299537
Kirchl,445649.09920110216,329705.13632131275
Kirchheim im Innkreis,401876.1074975917,479057.3863517726
Kirchham,449448.179074746,478101.92253772356
Kirchfidisch,628065.8787765903,366693.00650468934
Kirchenviertel,580328.7629911747,404639.96591827367
Kirchenthal,351187.6491767034,405767.5739912586
Kircheleck,444061.4372782365,372348.1948339697
Kirchdorf in Tirol,333306.10864990274,406641.13781673834
Kirchdorfer Hütte,452321.12720882136,433616.3528662594
Politischer Bezirk Kirchdorf an der Krems,465728.97975674516,438588.7351104943
Kirchdorf an der Krems,458849.86421459645,445427.3830863675
Kirchdorf am Inn,396204.9853539777,488368.95448640455
Kirchdorf,489059.3269975843,474868.6659847172
Kirchdach,249082.068761972,353806.6099150367
Kirchbichl,306071.3138590007,402610.34585967753
Kirchberg ob der Donau,444641.87026569195,505260.29947712924
Kirchberg in Tirol,323451.8023636509,394424.7124482086
Kirchberggegend,554244.4351008364,463139.0152934864
Kirchberg bei Mattighofen,383772.59985755436,459986.18461190164
Kirchberg an der Wild,551640.240316528,541113.1713561779
Kirchberg an der Raab,584702.894723523,345680.945212991
Kirchberg an der Pielach,555918.9487528639,460730.6052193614
Kirchberg am Wechsel,599338.98417631,415357.3736554263
Kirchberg am Walde,528834.5497490074,537743.4401392555
Kirchberg am Wagram,589256.9035863411,506808.92316200584
Kirchbaumer,430385.92565894336,338879.6033307612
Kirchbach in Steiermark,576916.8605824839,339412.8737590043
Kirchbachgraben,388540.35757197137,303574.2924193358
Kirchbach,442581.7954611162,526621.1772331158
Kirchau,607339.910298268,420381.9163264008
Kirbisch,454336.73699443316,350179.2557539847
Kinzenschlag,517863.0433762484,518051.81964368187
Kinsdorf,591313.9018637105,336336.12500724755
Kindthalgraben,558995.595170007,405874.2812028751
Kindthal,560298.3343806678,404055.4916685689
Kindsbründl,390097.30743148574,468625.68132814765
Kindbergdörfl,557894.0760638946,400278.9155894648
Kindberg,559096.6066597344,402167.08013384417
Kinbichlhütte,193125.92769545852,398097.64062797837
Kimpling,424837.75187512924,485515.80957567785
Kimperngupf,517198.29756375577,302865.68888332136
Kimmersdorf,469951.1146942156,473246.43206272926
Kilnprein,438779.1114074255,342885.7466194099
Kilb,554192.3306566598,468933.7224607533
Kiking,502928.56234230346,460259.86745859403
Kiesenberg,434571.1218691515,488821.0032493202
Kieseck,436474.0219833969,377859.7102168612
Kierlingbach,620722.2708708565,495110.3415520964
Kierling,617754.8436974529,494251.0132806506
Kienzen,187062.74954034365,403882.57820509374
Kienstein,572742.7844490896,448937.9181080861
Kiensass,525718.3833255718,551614.9509529965
Kienleitenkopf,248086.3072577929,388989.7042344315
Kienklause,418890.1937028583,438733.471848296
Kienegg,612469.2527547405,416855.836192715
Kieneck,587470.444441533,454962.38697420247
Kienburg,344264.7605604692,335355.6174908988
Kienbiegl,560318.470954368,448580.7196265608
Bahnhof Kienberg-Gaming,533732.2440910682,451223.84082263056
Kienbergbach,502284.63295721274,354525.92499906104
Kienberg,552084.1947292914,524425.3120457185
Kienbergkopf,377543.8212135635,424151.9286190057
Kien Berg,532679.0750133152,514665.9610522669
Kienau,514254.37425432086,514268.7254241202
Kickingerödt,438260.656404418,518637.7325117616
Kicking,441607.5358217552,523456.6291819345
Kickerlochhütte,509825.6427673985,356517.00421935786
Kickendorf,437180.688703493,483210.92522155493
Kiblitz,595248.425441074,518312.8692724798
Kibitzhöfe,543439.7497344505,553760.950735054
Kibitzhäuser,525513.4944881963,560887.4189019231
Keutschacher See,463247.36037302756,298583.8571071597
Keutschach am See,465426.17405525636,299442.116279494
Keuschenwald Alpe,396199.53559244855,331383.95033096056
Keuschen,397512.67164576653,437089.83597378526
Ketzelsdorf,643786.3415636464,533170.8429417992
Kettlasbrunn,644261.2214560865,522052.0960079618
Kettlasbach,642876.8043600129,525705.6964683579
Kettentörl,494399.6997899133,386636.58638554905
Kettentalalm,492916.8750794308,387755.7383501772
Kettenreith,552206.992204123,466303.0240862435
Kettenbach,491268.4944481395,491596.95420632325
Ketten,461352.753045039,404031.00180505123
Ketschmannsgraben,577918.979733042,360037.7827339815
Kesslerhütte,420181.9633937588,361090.42663984373
Kessikopf,131657.9460070213,355046.35383978114
Kesselwand Spitze,205975.33859691245,330857.8166024294
Kesselwandferner,207182.82624944986,328962.34433151595
Große Kesselspitze,416866.387938615,370159.66183550283
Kesselkopf,324379.03184415505,365251.0238228291
Kesselkogel,373430.37850792945,323159.00040945876
Kesselfall Alpenhaus,353397.08467531204,368659.0899188733
Kesseleck,490879.34018927766,382809.52742525935
Kesselboden Alpe,300001.0105192998,413839.6455694167
Kesselbodenalm,325874.2777363551,383778.7302852981
Kessel Bach,431997.8458813667,503943.9041935187
Kerzenmandl,504869.6533764826,421343.64423202537
Kerschham,385411.8151677919,459170.631783708
Kerschhackl Alpe,422682.6476287875,366663.09796938393
Kerschen Berg,528966.1549271251,460782.1283686822
Kerschenbach,576800.0392375105,465829.14143873844
Kerscheck,568091.9989322334,350471.5518722739
Kerschdorf,454764.3820452693,303815.7948937528
Kerschbaumeralm Schutzhaus,356810.7164556293,318558.7074193116
Kerschbaumeralm,435193.8821304742,381560.55076310504
Kerschbaum,483436.29787855723,521156.0117223216
Kernpeterberg,614109.773125601,337118.75914516766
Kerngut,490644.8330685806,452635.8700503977
Pizzo Quáira,320046.8114586118,324505.2791206073
Monte Quáira,316344.65669073083,331974.8482358046
Kerblgsöll,467204.34608533024,439333.3922369955
Kerrachspitze,239645.90351401392,355821.4893627381
Keppeldorf,580312.3140066594,378628.0630019009
Kepling,459237.0415382352,515364.12221576367
Kännerberg,132125.60162657226,363608.5244437475
Kennelbach,131897.42220626987,404269.1934722364
Kendlspitze,343861.3569611061,348860.82638663705
Kendlkopf,362154.070352044,359322.6658464838
Kendlbrucker Mühlbachgraben,437916.89799160726,349000.2583201183
Kendlbruck,441687.7346511262,351931.1132818442
Kenading,422360.0270051732,501486.7321169954
Kemmelbach,529913.1215022425,473788.98809104133
Kemeten,612864.8158218783,375887.3369040601
Kemetberg,526313.4736151816,353138.29490516055
Kemating,407459.6429241433,472980.65930585284
Kemater Alm,243728.86105141154,366842.67056012154
Kematen in Tirol,243926.1384951863,374258.40896632057
Kematen an der Krems,463938.75108102575,468395.97834085394
Kematen am Innbach,438989.02973456174,475401.0546632707
Kematen an der Ybbs,506516.54472004547,459443.4330541501
Kemacher,251664.31261954625,381478.3574300017
Kelzendorf,476964.6934585553,502364.3232299341
Kelmer Spitze,200392.79148538478,390422.28251499496
Kelmen,200329.5848349416,388569.6233830042
Kellnering,450114.54605342745,497449.78627380915
Creta della Cianevate,366889.58233203716,301033.7168023968
Kellern,410399.4555195967,490934.3048285842
Kellerjoch,281830.235305792,380792.40352017526
Kelchsauer Ache,310967.8527333404,395114.4966085451
Kelchsau,309656.42284136335,391425.59366385266
Keinhart,459148.1203624669,374335.81133319344
Keinbrechthütte,427679.1932034505,375956.7174452394
Keilgütl,374873.70398795337,383363.6012374507
Punta di Conio,294864.98079867766,349031.6968051437
Croda Verde,296310.35867499816,349787.3353062682
Kehrweide,642998.8881893369,434754.6158789685
Kehrbach,619054.7063894563,441224.5256965505
Kehlsdorf,563550.7972856606,331791.7182984622
Kehlhof,581381.3654585852,451056.68798987847
Kehlegg,132320.06333980954,395218.6775013795
Kehlbach,360940.5562465839,390832.7939055916
Kegelhörndl,303628.20944749436,406359.2439683685
Kegelesee,373449.97260601557,346279.7528860923
Kögelberg,577140.1083104047,547416.1267950749
Kegel Alpe,303628.20944749436,406359.2439683685
Kefermarkt,488986.61836731137,505580.9892641632
Keeskogel,323046.43224377616,359704.32379692513
Keeseck,317393.2246494573,341945.6993859224
Keertal,563116.4559398654,437527.367987955
Kawassersee,403788.31037756597,357348.35558264796
Kavallaralm,410178.45563436794,310991.02966138907
Kautzen,539361.7448538949,560839.5553157618
Kautendorf,631467.3509756401,534514.764364427
Kaunz,506315.76966595696,316031.1084224107
Kaunsertal,202792.73015803818,349519.5510824537
Kauns,199906.20273796032,356469.62393290177
Kaunertal,204118.2984205859,351330.1524131652
Kaunergrathütte,207726.8959629527,345644.6524102986
Kaunerberg,203040.86986631213,356932.78886072617
Kaumberg,590864.8789727095,461472.78791796416
Kaufing,434700.93161172234,461900.2611089144
Kaufbeurer Haus,183424.3308995696,387009.61592471227
Katznberg,494906.87350254727,495365.3316802541
Katzling,490634.4883299424,372882.67353633884
Katzing,446598.2511337851,524447.7927385848
Katzenhirn,493336.5595704551,439694.95389946643
Katzendorf,322179.2423040993,389390.5852360958
Katzenbach,447096.2671974453,514169.6512403833
Katzelsdorf,605445.0018668895,490968.37753777206
Katzel,446953.1320559568,317226.37993343454
Katz Bach,526233.9307636488,356846.11989669316
Katzbach,473978.7076467967,493202.5726627642
Kattrinalmhütte,418729.5507290381,420429.0060460428
Kattowitzer Hütte,403791.89251078194,351784.7890388593
Kattau,582440.1814948127,534592.1115640225
Katsdorf,484433.14567135915,491630.5151943043
Katschwald,498465.7256505733,356315.96047950536
Katsch Unterdorf,471912.5564868573,359640.5271248231
Katschtal,421804.7518357335,342983.2857051976
Katsch Oberdorf,470629.2582286582,361479.99258218426
Katschberghöhe,421484.00356037176,349967.84075679444
Katschbach,471912.5564868573,359640.5271248231
Katsch an der Mur,471912.5564868573,359640.5271248231
Ruine Katsch,471889.87869474443,361495.27091864124
Katlingberg,383457.0282709722,307296.3963068919
Kathal,503514.87796198134,356402.6103733294
Kasten Spitze,388737.22006407235,405574.2907877881
Kastenriegel,544858.6525052123,420347.3605207745
Kastenreithgut,497069.59070605924,439756.2141655814
Bahnhof Kastenreith,497069.59070605924,439756.2141655814
Kastenniederleger,256827.2330146979,386915.0423565209
Kastenkopf,185538.45083855343,396515.11493944004
Kastenhochleger,259294.5367069228,384999.8348926548
Kastengstatt,305199.2384831822,400928.48634968325
Kastendorf,509908.90746201004,500976.31257413235
Kasten bei Böheimkirchen,581564.3406093079,475540.17977814656
Kastenalm,256827.2330146979,386915.0423565209
Kasten,454441.3302288224,516802.25992557127
Kastal,326753.67227000924,338174.2239850201
Kasseler Hütte,295161.9384449107,352716.76829420775
Schloss Kassegg,499940.6041102721,417547.7755795503
Kasperlberg,593170.3117631157,527677.1521912916
Kasparstein,518323.5205218812,310307.4570538951
Kasofen,479030.1806245981,380751.51850685757
Kasöd,489202.5403725127,465596.1185485199
Kaserwald,497295.8790472732,350732.1634833403
Kasernenhütten,566905.978939297,521128.03618857823
Kasern,380084.2318934409,437123.47216739226
kaserköpfl,367231.716831881,364855.79714666586
Kaserhütten,431861.01224944775,299939.64169296157
Kaserhütte,498558.80327795434,350753.15949691366
kaser Alm,239847.95480603268,363237.1759548234
Kasberg,583215.9422587417,466277.38469746336
kasberg,443175.82065620524,451202.5565678915
kasbach,515333.40925971663,521710.2518519815
Karwendelhaus,255754.99980566817,394360.78461871576
Karwendelgebirge,259472.72444574613,392415.97866901197
Karwendelbach,245575.36723316708,389055.4238211429
Kartitscher Sattel,339494.9083918121,313297.43588066753
